id	created_at	text	author_id
1712240569710510296	2023-10-11T22:55:38.000Z	@BarbChampi24817 @Mysafesupply @DEAHQ @FoxNews @NBCNews @JoeBiden @SenateDems @HouseGOP Well what you’re saying is based on a lot of misrepresentation. I’m really not trying to fight with you, I’d rather be allies.<<newline>><<newline>>Borders have little to do w/fentanyl on the street. That has everything to do with how the CIA/DEA/Military caused Afghanistan to stop producing poppies	14105194
1712240384187797761	2023-10-11T22:54:54.000Z	@charliekirk11 Stay in your own lane Bro, They left Afghanistan which was weaker than Ukraine. Ukraine can win.	1594143907717287937
1712230618556240038	2023-10-11T22:16:05.000Z	The Hamas terrorist, the same way the Syrian military has had to do in Syria.<<newline>>Arab Springs was such a beautiful name, for such a disaster.<<newline>>You know damn right well, we destabilize Ukraine starting 2013.<<newline>>No longer needing the freedom highway leaving Afghanistan.<<newline>>WEEKEND RUSSIA https://t.co/QfsQvFzrsx	1351306777632137219
1712227541321462258	2023-10-11T22:03:52.000Z	@needajobbad Wait till you find out, not who was transporting the drugs, but who was in charge of selling the drugs on the street.<<newline>><<newline>>Afghanistan Poppy Fields <<newline>>Question - Why were we in Afghanistan?<<newline>>What did the US Military protect and base their patrols to and around?<<newline>><<newline>>America under attack… https://t.co/YxcmD0Qibe	747544757727952897
1712221515008139687	2023-10-11T21:39:55.000Z	@letaihandleit @street_shiter @Dougf43 @WarMonitors USA don't have to fight little terr0rists like Hamas and Taliban..<<newline>>If they really mean business, what Happened to Hiroshima and Nagaska will be a child's play in Afghanistan and Hamas, even in Russia.<<newline>>US keeps their strength until it's needed..	1234251508125982721
1712185964519416319	2023-10-11T19:18:39.000Z	They will now criminalize denying this occurrence. This is how they will gag all street and social media agitation. And the only way they will reconsider is if they fail (like Iraq and Afghanistan). So pray to God. He is Able to do all things.	2810179166
1712173377496940960	2023-10-11T18:28:38.000Z	@_BruceBane @saras76 It’s easy to see when one steps out of the box, connects the dots ( Russia/Ukraine, Arab spring, Syrian civil war, hijab protests in Iran, invasion of iraq and Afghanistan, 9/11). This is the road to UNs Agenda 2030, 7 years away!	1695404097736704000
1712172875933753827	2023-10-11T18:26:38.000Z	@CoryMillsFL Afghanistan, Taliban, China, &amp; Russia alliances on the Belt Road iniative show a different culprit. <<newline>><<newline>>Never look where Steven Bannon tells you. https://t.co/uZF1aYCwsh	1044231098006425601
1712172637642776955	2023-10-11T18:25:42.000Z	Afghanistan's cricket matches against India seem like a street cricket game always. They always put full effort against other teams, but it feels different when they face India. Is it just me, or do you also get the feeling that these matches are always fixed? 🤔🤷‍♂️ #INDvsAFG… https://t.co/kJJ25SQjsz https://t.co/O1tkBoO0gT	923540868761604096
1712168003176190394	2023-10-11T18:07:17.000Z	@Saleh14035231 @anwaar_kakar @PakSarfrazbugti Hmm, see your robbers(not all) here, they kept doing street crimes, snatching of mobiles for more than 10 yer now. Every mobile which snatched traced in afghanistan	1513552188647391237
1712166544719872268	2023-10-11T18:01:29.000Z	@townhallcom “We’ll worry about that after” and by after, never.<<newline>><<newline>>Kinda like the Afghanistan withdrawal or auditing Ukraine funds. <<newline>><<newline>>We’ll just kick the can down the road with no comment until it’s no longer in the news cycle.	1599995670877855744
1712162550320632273	2023-10-11T17:45:37.000Z	@reggied38537101 precisely why Bush was such an idiot to allow us to waste trillions trying to build out Afghanistan into 21st century ...... still all sorts of half finished road and water and sewer projects all over  Afghanistan	392739061
1712160228572016796	2023-10-11T17:36:23.000Z	@joncoopertweets Go fuck yourself, clown. The REAL maniac is the guy installed at 1600 Pennsylvania Avenue who is arming Hamas by sending money to Iran &amp; Ukraine, not to mention leaving millions of weapons in Afghanistan.	411801147
1712154030871629936	2023-10-11T17:11:45.000Z	India Ki Afghanistan Ke Khilaf Shaandar Jeet Ka Jashan Manane Aaye 51 Rainbow Ice Creams, Buy 1 Thickshake get 1 Thickshake free<<newline>><<newline>>51 Rainbow Ice Creams Mira Road Contact No. 7860999926<<newline>><<newline>>#india #kohli #naveen #rohitsharma https://t.co/8lN5ddl4Yj	1060426652562255872
1712143646978683362	2023-10-11T16:30:30.000Z	@Bloody_Expiry Against Afghanistan in highway😂	1449253148694962178
1712134073626628600	2023-10-11T15:52:27.000Z	@matt_jones122 Bro come to delhi on 15th October for England vs Afghanistan and contact me... will spend a plenty of good time 😁 I will make you taste all the good street foods and good beer places	1268661468725043200
1712129386596409591	2023-10-11T15:33:50.000Z	@CricCrazyJohns We would b more happy if this chase done on Chennai wicket against Afghanistan,road pai tou har koi mar leta hai	834530559493865473
1712128039155278112	2023-10-11T15:28:28.000Z	Play Australia on a raging turner then Afghanistan on a road with no spin. Interesting scheduling 🤔	867696343418118144
1712121212581954047	2023-10-11T15:01:21.000Z	@vikrantgupta73 @ImRo45 Lol 😂 road pitches. Should have played Afghanistan on a spin track.	1086503961325117440
1712119675226575263	2023-10-11T14:55:14.000Z	People will draw comparisons between India’s demolition of Afghanistan today and Pakistan’s inevitable struggle on the 23rd. Difference is: today’s pitch was a road and on the 23rd it will be a square turner. Just factor that into your analysis…	3352266694
1712118702227820641	2023-10-11T14:51:22.000Z	India know the quality spinning attack of Afghanistan so they have their match at 🛣️ road pitch,<<newline>>On the other hand Pakistan match against Afg in Chennai. Double standard<<newline>>#CWC2023 <<newline>>#	1091764624515579910
1712118174702092731	2023-10-11T14:49:17.000Z	Delhi Highway la mighty Afghanistan kooda century 🔥 https://t.co/vjLYzPlmcU	1424112004323762185
1712117764381663277	2023-10-11T14:47:39.000Z	@incognitopin @BillBlair @DefenceU You will be glad to know that approximately 25% of all Canadian households have firearms. <<newline>>So, in a street of 50 houses, you can assume that 13 will have firearms. <<newline>><<newline>>America, interventions &amp; invasions deemed illegal <<newline>>1. Iraq (2003)<<newline>>2. Afghanistan (2001)<<newline>>3. Grenada (1983)<<newline>>4.… https://t.co/TU208d62cB	1115749633987305472
1712115852848537736	2023-10-11T14:40:03.000Z	From playing cricket on streets of #Afghanistan's Nangarhar to showing off his street smarts against #KuldeepYadav at the #CricketWorldCup, the story of #AzmatullahOmarzai  | By @pratyush93_raj <<newline>><<newline>>#CricketTwitter | #CWC2023  <<newline>><<newline>>https://t.co/wTdMEC27HD	1666804076
1712114080008527913	2023-10-11T14:33:00.000Z	@Luckyytweets Isn't he the greatest 😭😭 after bashing mighty Afghanistan on road	1329496801703911424
1712112308464271861	2023-10-11T14:25:58.000Z	1 vs Afghanistan<<newline>>2 vs Bangladesh <<newline>>1 vs Sri Lanka<<newline>>1 vs Pakistan (Grandpa Wahab &amp; Hafeez)<<newline>>1 vs South Africa (Grandpa Imran Tahir, Chris Morris &amp; wifi password Phelukwayo 😹😭)<<newline>>1 vs England (in an absolute road where both teams scored 300+)	1298088775453532160
1712112131921887356	2023-10-11T14:25:16.000Z	@mufaddal_vohra Against might Afghanistan on road pitch 👏👏	1617871885525749761
1712109928163193129	2023-10-11T14:16:30.000Z	@emmapowell68 @toughdog18 @jakobwrites @DailyCaller He left thousands of Americans behind in Afghanistan while giving thousands of unchecked Afghanis express lane access to the US.<<newline>><<newline>>Sitting members of congress literally flew to Afghanistan to rescue American citizens b/c Biden sat on his ass &amp; went on vacation.… https://t.co/gILOMS52FI	1594834209968951298
1712108118170009891	2023-10-11T14:09:19.000Z	Afghanistan cricket board is full of bullshits @ACBofficials  no one is taken any responsibility.<<newline>>Street cricketers will play batter then you guys @RGurbaz_21  @Hashmat_50	1269746522054328321
1712106635919835511	2023-10-11T14:03:26.000Z	Virat Kohli eagerly waiting to Ramp on the ground in India vs Afghanistan World Cup match at Delhi Stadium.<<newline>><<newline>>#ViratKohli #INDvsAFG https://t.co/Ss9vMVJOzy	1517017013415288832
1712106429287403994	2023-10-11T14:02:36.000Z	@FionaMPartridge @42Pigeonhole @JRubinBlogger 1. Supports the largest most comprehensive election fraud organization. (Self admitted).<<newline>>2.Closed the keystone pipeline the first day in office. That put is on a road of inflation of everything on top of supply chain issues.<<newline>>3. Afghanistan withdrawal	1519032616632168449
1712104886693687666	2023-10-11T13:56:29.000Z	@Alkolikyorumlar afghanistan street foods i never seen before like this	1587088536095887361
1712103964357845452	2023-10-11T13:52:49.000Z	@POTUS Stay in your lane Joe.  I know you want another war, but hamas and Israel will never stop. You’ll just muck it up like the withdrawal of Afghanistan.  Go eat some ice cream.	3279040044
1712102427858452582	2023-10-11T13:46:42.000Z	This Delhi track is a real road, Afghanistan's 272 looks about 150 short #CWC2023	42893039
1712102148882715069	2023-10-11T13:45:36.000Z	@IrfanPathan Bechari Afghanistan team k Sath Chennai main aisa khailta tou mantay issay ,flat road pai tou yeh outstanding player hai ,,,,	834530559493865473
1712101860847603997	2023-10-11T13:44:27.000Z	272 is below par total on this highway, Afghanistan well restricted by the Indian bowling, it must be a cakewalk for India unless India make blunders, India should complete the game in 40 overs. <<newline>><<newline>>#INDvsAFG <<newline>>#afgvsind<<newline>>#worldcup<<newline>>#WorldCup2023 <<newline>>#WC2023 <<newline>>#ViratKohli <<newline>>#RohitSharma𓃵	292228878
1712100890788950056	2023-10-11T13:40:36.000Z	@jose_the_bose 🤣🤣🤣🤣 road pitch n Afghanistan bowling is worse in ODI n tests	362360449
1712099067654758799	2023-10-11T13:33:21.000Z	Deployment raised $ thru sales of our USMC Honor Cigars. We had dinner @ Jags Steakhouse w/ CPL Kelsey https://t.co/e6Vdk1PPgm hosted by Senator George &amp; Debbi w/ and the Leinhart family. We made a donation to Kelsey to help her efforts. @davidwebbshow @AfnnUsa @tracybyrnes https://t.co/Ui2uWSkbI6	1026473953588637696
1712096160846848193	2023-10-11T13:21:48.000Z	@Charles07788205 @Shinimegami86 @dwahahn @russ62960450 @thecjpearson I think I said Brazil. Well, we'd better get prepared because China is in the process of taking its Belt &amp; Road initiative to our back door. They're doing what we should have done decades ago. <<newline>><<newline>>I wonder if the arms Biden left in Afghanistan are being used against Israel?	1577647040590405634
1712095517415510441	2023-10-11T13:19:15.000Z	0 vs Australia in tough turner pitch<<newline>>150 (75) vs Afghanistan in highway<<newline>>Ropig Sharma career in a nutshell	1016351859265531907
1712094719378104531	2023-10-11T13:16:04.000Z	@_FaridKhan India is going to win this against Mighty afghanistan at delhi road 🙏🙏🇵🇰🇵🇰	2734112186
1712094310814884092	2023-10-11T13:14:27.000Z	May the road rise up to meet you.<<newline>><<newline>>Loch Lomond, Scotland<<newline>><<newline>>Iran| #Gaza |#HamasMassacre |#طوفان_الأقصى |Afghanistan |Germany |#IsraelPalestineConflict |#FreePalastine |#IsraelPalestineWar|#GazaUnderAttack|#HamasTerrorism|Iraq |ISIS #غزة_الآن https://t.co/aEfXB99WCw	1703139374513496064
1712090133145485768	2023-10-11T12:57:51.000Z	IND vs AFG | Twitter reacts as Shahidi’s street-smarts bail Afghanistan out of trouble with two free hits https://t.co/7Q6Z9SNkUO	1663264170383642625
1712085255434473941	2023-10-11T12:38:28.000Z	Afghanistan will be happy with this score. But by no means it's anywhere near a match-winning score. Even though this pitch is not a road like the one South Africa-Sri Lanka was played on, it still is very good for batting. <<newline>><<newline>>#INDvsAFG	2857835641
1712085029164101711	2023-10-11T12:37:34.000Z	@hazharoon Exactly the opposite for #PCT<<newline>><<newline>>Rank turner for Afghanistan match<<newline>>And Bengaluru road for Australia match	2536959547
1712084556629549403	2023-10-11T12:35:41.000Z	@cidlovGaurav @BCCI Even by Afghanistan standards they should have absolutely scored 300 on this highway. India batting first would have easily scored 400.	3864772239
1712083554111275200	2023-10-11T12:31:42.000Z	Afghanistan finish on 272-8 against India. Very good score but India should chase it comfortably on that road #CWC23	1560190651156791299
1712081171926876242	2023-10-11T12:22:14.000Z	2001: The United States begins the War in Afghanistan in response to the September 11 attacks.<<newline>><<newline>>2010: The Nobel Peace Prize is awarded to Liu Xiaobo, a Chinese human rights activist.<<newline>><<newline>>2011: The Occupy Wall Street protests begin in New York City....	1644719525600829440
1712077838218846322	2023-10-11T12:09:00.000Z	NO MATTER RANKING BUMRAH IS FAR BETTER BOWLER  THEN RAUF , SHAHEEN <<newline>>NO ONE CAN STAND IN FRONT OF BUMRAH <<newline>>LOOK AT THE STATS OF TODAY INDIA VS AFGHANISTAN MATCH ON ROAD TYPE PITCH <<newline>>@_FaridKhan	1697778140444303360
1712073819660472374	2023-10-11T11:53:02.000Z	The Road to History 🇪🇬❤️<<newline>><<newline>>Iran| #Gaza |#HamasMassacre |#طوفان_الأقصى |Afghanistan |Germany |#IsraelPalestineConflict |#FreePalastine |#IsraelPalestineWar|#GazaUnderAttack|#HamasTerrorism|Iraq |ISIS #HamasWarCrimes https://t.co/M4QaZGTLx2	1703139374513496064
1712071950628233274	2023-10-11T11:45:36.000Z	BCCI is clever enough to play India vs. Afghanistan on the Delhi highway pitch.<<newline>>Had it been England or New Zealand,our bowlers would have scored a century by now 🫠<<newline>>#INDvAFG	600705908
1712066210110824618	2023-10-11T11:22:47.000Z	This is a bloody good effort by Afghanistan🇦🇫👍🏼<<newline>><<newline>>India shud be able to chase just about anything on this road though.<<newline>><<newline>>#INDvsAFG	75049951
1712066149381484701	2023-10-11T11:22:33.000Z	Afghanistan have done way better than what I thought. This pitch is really like a highway road.	1312374948216754176
1712065732824252518	2023-10-11T11:20:54.000Z	@mohammed_hijab @IDF Why do you have to fight face to face like Street thugs, when you have intellectual supremacy, and superior war fare to avoid loosing human casualty on your side?<<newline>>This is not the 7th century. War is won more by strategies than by brute force. Look at how Afghanistan beats USA	1301255139043360768
1712064547308396851	2023-10-11T11:16:11.000Z	@bholination Flat road and batters not even scoring at 100-110 SR <<newline>>Very dissapointing by Afghanistan<<newline>>Acceleration has come too late and will likely fail under the pressure	1123576090889310209
1712062796718883206	2023-10-11T11:09:13.000Z	People are happy seeing Afghanistan hitting fours and sixes, but I know on a pitch where even they can do that. Imagine what Indian batters would do. This is a better road than Lahore Islamabad motorway.	1553382416
1712059918013141228	2023-10-11T10:57:47.000Z	Absolutely highway 😁 but Afghanistan need 280+ for their spinners <<newline>>#INDvsAFG	2799442993
1712048988680069320	2023-10-11T10:14:21.000Z	@TomiLahren You are so out of your mind, Trump can't even walk down a ramp. Meanwhile we are not at war but we were under Trump. Maybe you forget Afghanistan. Maybe you forget our base being bombed and Americans dying. Trump was a disaster as a president, still is	3234340124
1712044461965107647	2023-10-11T09:56:22.000Z	Just pack your bags and get lost from this beautiful tournament you mdcd Afghanistan if you cannot score 250 on this Delhi - Mathura highway. Inn muthhalo ki jagah WI hoti to 300 maar deti iss road par.	1013390086451298305
1712042178267242596	2023-10-11T09:47:18.000Z	Afghanistan batsmen making this road into minefield.  #INDvsAFG	1504713985504911360
1712025156103893310	2023-10-11T08:39:39.000Z	That India needs a batter at 8 as an insurance on a dead road of a pitch in Delhi against Afghanistan’s bowling speaks volumes about our confidence in our top 7. In fact Siraj and Shardul together on a flat pitch is frightening - for the fielding side. https://t.co/pWScg26iPN	107359178
1712006446781465072	2023-10-11T07:25:19.000Z	@Highway_30 The US can't wait to kill some more brown people in the Middle East.<<newline>><<newline>>Fighting Iran isn't going to be a cakewalk like Iraq / Afghanistan was.	1427374787144437761
1711985953638683117	2023-10-11T06:03:53.000Z	@AreScoops @Manny_Street @Whitehorse1255 @dom_lucre Too bad the Afghanistan doesn't implement a ban on guns and make more gun free zone! It would completely solve the issue like New York did!  Wonder how things would have turned out if those citizens in isreal had the same guns the enemy attacked them with.  🤔 libs are so nieve.	458140841
1711981425778409952	2023-10-11T05:45:53.000Z	@MaxTwain24 The 0 Wars is a dumb false talking point.<<newline>><<newline>>I'm old enough to remember when Trump took CREDIT for his war against ISIS in Syria and took CREDIT for the killing of that Iranian terrorist leaders, and ordered a ramp up in troops in Afghanistan. https://t.co/iqwYoNctbx	2491887415
1711972584881856971	2023-10-11T05:10:45.000Z	Cricket World Cup 2023: IND Vs AFG In Delhi; Routes, Road Closures, Entry And Parking Details<<newline>><<newline>>#INDvsAFG #INDvAFG #AFGvsIND #Afghanistan #ViratKohli𓃵 #naveenulhaq #ICCWorldCup #icccricketworldcup2023 #CWC23 #CWC2023<<newline>><<newline>>https://t.co/vwEHEWqjQx	18159588
1711965163711255025	2023-10-11T04:41:16.000Z	🇮🇳 INDIA vs AFGHANISTAN 🇦🇫<<newline>>Cheers to Team India! 🏏🥳<<newline>>Join Us at Our Ambajogai Outlet:<<newline>>Near Dindayal Bank, Ambedkar Chowk, Parli Road, Ambajogai, Dist. Beed.<<newline>>For Enquiries, Call: 9960 921 919 📞<<newline>>#IndiavsAfghanistan #Cheerstoteamindia #freciouscake https://t.co/3opSOat8S9	1688892667529232384
1711942252606484947	2023-10-11T03:10:14.000Z	@ESPNcricinfo Why didn't you include any Indian...??<<newline>>.<<newline>>.<<newline>>.<<newline>>.<<newline>>.<<newline>>.<<newline>>.<<newline>>.<<newline>>.<<newline>>Oh No one scored hundred yet.<<newline>><<newline>>No problem, Today India have been scheduled to play against Afghanistan on the smallest ground with <<newline>>*Road high way*.<<newline>>😂😁😂😊😂	2799206438
1711935957476266323	2023-10-11T02:45:13.000Z	From spotlighting the Afghanistan National Institute of Music to passing the PEACE Through Music Diplomacy Act to partnering with the State Dept, I’m proud of what @GRAMMYAdvocacy has done to show music builds bridges &amp; provides hope all over the world. https://t.co/k95h6dp03t	112566961
1711932562908615119	2023-10-11T02:31:43.000Z	I’m happy I don’t have no beef In these street because I’ll turn this bitch to Afghanistan about my property.. y’all flatten tires and bust windows. YOU GOING TO JAiL	51979781
1711928082335207935	2023-10-11T02:13:55.000Z	Traffic to remain affected on THESE routes TODAY in view of India vs Afghanistan cricket match<<newline>><<newline>>#TrafficAlert #IndiavsAfghanistan #INDvsAFG #WorldCup2023 #Delhi <<newline>><<newline>>https://t.co/cr5myGoSSP	22793955
1711919482547912953	2023-10-11T01:39:45.000Z	@BettyLGreenwood @Bilious11 @fred_guttenberg If only we had your genius in Iraq and Afghanistan…be quiet bitch, stick to zombies, some shit you know instead of stepping outside your lane and talking about shit you know very little about.	1503804191290056705
1711910190310654461	2023-10-11T01:02:49.000Z	Day 7: After a day break from the commute, time to get back on to the road. Delhi bound for a big one.... India takes on Afghanistan. <<newline>><<newline>>Ps: DJ at the stadium, please take it easy 😜 https://t.co/JlH3uXuMt8	1709162743998406656
1711908774724637141	2023-10-11T00:57:12.000Z	@redcaliber1 @ChuckCallesto I agree but he is right. Munition supplies are low because we left them in Afghanistan and sent to Ukraine, oil reserves are low, woke military leaders and not sure we can ramp up war production as we have in the past.	1146029696
1711903118944772423	2023-10-11T00:34:43.000Z	@LinasTrudi @kayleighmcenany A few more things in a MAGA mind:<<newline>><<newline>>The desire to walk down the street without stepping over an illegal alien, a homeless person or a drug laced needle<<newline>><<newline>>The desire to feel secure in my city<<newline>><<newline>>The desire to walk out of Afghanistan alive<<newline>><<newline>>The desire to feel like I felt 4 yrs ago	18116480
1712258951046132097	2023-10-12T00:08:40.000Z	@HawleyMO I remember this administration saying that when the Afghanistan withdrawal debacle was happening, they also stated some people call Afghanistan home!!!	1518712842375020544
1712258795571753212	2023-10-12T00:08:03.000Z	#BIDEN go get my #LEGAL #American #USA #citizens OUT of that #MiddleEastern #HELLHOLE RIGHT NOW! #Israel #Iran #Syria ALL!Bring them home YESTERDAY! 🥜 <<newline>>Don’t fucking #Afghanistan us!Get them the fuck out #PRONTO pull a 3rd shift all nighter #overtime in this bitch! @FoxNews @CNN	1678606582584582145
1712257256178188433	2023-10-12T00:01:56.000Z	.@RepHageman says she believes the White House’s tepid response to evacuation efforts in Israel is because the Biden administration “knows they are so culpable.”<<newline>><<newline>>Watch Rep. Hageman on #JustTheNewsNoise here: https://t.co/K6LasGG3Al https://t.co/iyEGUoPkD7	523248016
1712253224156049769	2023-10-11T23:45:55.000Z	@friedman_yitz America Last is the creed of this Administration.  Could anyone expect anything different? Especially after Afghanistan withdrawal?<<newline>>I'm very glad you are getting home 🙏	799231383931588608
1712252437623398456	2023-10-11T23:42:47.000Z	@jvgraz they're right up there with bushco after they decided '9/11' finally gave them permission to start illegal wars of aggression against + steal the resources from Iraq, Afghanistan, and Syria (and to stomp on the rights of citizens at home).	1596016711672774656
1712249725498323011	2023-10-11T23:32:01.000Z	isn't that what they did during the horrendous inept Afghanistan withdraw? Hey State Dept. perhaps take some of the 'found' $$ and use it to get them home. https://t.co/A3Q42cMCzC	412690571
1712247121829585393	2023-10-11T23:21:40.000Z	@MichaelChongMP Yes, take it from the party that closed a bunch of embassies and slashed our diplomatic corps budget to do a better job. <<newline>><<newline>>Our citizens in Israel are safe, and they will be home soon.  This isn’t Afghanistan. <<newline>><<newline>>Stop…..whining…….all…..day.	1087844183837237248
1712245011348082977	2023-10-11T23:13:17.000Z	@ReallyAmerican1 Personal message to Rob Reiner. You truly are a meathead   Your trump derangement syndrome needs therapy at this point. You really don’t think the weakness of dementia man occupying our White House is not at fault?That  jackass left our weapons in Afghanistan for the terrorists	1928292734
1712244548523413896	2023-10-11T23:11:26.000Z	@nayanikaaa @AdityaRajKaul Ahahahaha are you serious? The president is the last person you trust man. They invaded Iraq, Afghanistan, Vietnam, Korea etc based on lies. As the citizens we need to find our own proof but we have none in this case. <<newline>><<newline>>https://t.co/qcHHpOsbjc	357627633
1712244295472930863	2023-10-11T23:10:26.000Z	@WazhmaAyoubi India is home for people of Afghanistan. You guys are always welcome here	971840325609230337
1712244269207925079	2023-10-11T23:10:20.000Z	Members of the Biden Administration Try to Distance Themselves from Having to Make Decisions<<newline>><<newline>>@RepHageman talks about the Biden administration’s inadequate efforts to rescue Americans from Afghanistan and Israel. Rep. Hageman says she believes the White House’s tepid response to… https://t.co/7GMiWvg8EZ https://t.co/DxVB9vwrh0	935942321756966912
1712243352421179690	2023-10-11T23:06:41.000Z	@Tahir_Awan000 @easyboomer Yes, Former president Trump requested troops be returned home. Afghanistan crumbled after that	1062917488273485824
1712243245231521987	2023-10-11T23:06:16.000Z	@ShannonLancer Has he brought home all those in Afghanistan yet? Sounds like he’s going to abandon Americans yet again.	1520327344107540480
1712242470686261754	2023-10-11T23:03:11.000Z	Why is Biden saying he will bring our American home from Israel when he promised the same in Afghanistan, it never happened and a lot died. Why should we believe him how? He proved he is incompetent in Afghanistan and why should we believe he will do it as 4 days passed already?	712664736
1712241424249348114	2023-10-11T22:59:02.000Z	Afghanistan’s national cricket team is attempting to regain its footing during the men’s World Cup after finding a new home in Dubai https://t.co/I86tfHhK4U	34713362
1712237910215258555	2023-10-11T22:45:04.000Z	@MSNBC I'm still waiting for you to bring the Americans you left behind in Afghanistan home. Anyone tell you what a lying jerkoff you are yet today..probably dozens have.	1459997460550586376
1712236126772105296	2023-10-11T22:37:59.000Z	@SIEngProf @adskol @MickamiousG @krassenstein I’ve never seen rally’s on American soil celebrating terrorism. My uncle died in Afghanistan and there were no rally’s no support just a flag draped coffin that came home to us. So forgive me if I not standing and celebrating a terrible act.	1442347104907661313
1712235679307149621	2023-10-11T22:36:12.000Z	Yeah, like you did in Afghanistan....<<newline>><<newline>>White House vows to 'get Americans home' https://t.co/SoMmJ4Rgf0 via @BBCNews	1465451678107271168
1712235564554969337	2023-10-11T22:35:45.000Z	@JoelWBerry If you're trying to show countries where people practice Islam then you need to include the entire world. Joys of immigration, anyone can travel anywhere and call it home. How would you categorize Pakistan, Iran, Turkmenistan or Afghanistan, good brown or bad brown?	1433490702927859724
1712233919796375817	2023-10-11T22:29:12.000Z	@townhallcom Yeah…like you brought everyone home from Afghanistan you piece of SHUT !!!!	1182664059965059073
1712233490610327733	2023-10-11T22:27:30.000Z	@RJC @SpeakerMcCarthy @JoeBiden afghanistan was the failure of trump and biden- but you won't say that..who are you to demand anything- the house has spent the past 9 months investigating President Biden with no evidence..	396919827
1712233213966377444	2023-10-11T22:26:24.000Z	@MSNBC He still hasn't brought all the ppl home from Afghanistan.  If my fate was in Biden's hands. I would be helpless. https://t.co/vKKDWUQn5u	864521761479700480
1712229256292368684	2023-10-11T22:10:41.000Z	Lying Biden is whisper-promising to bring home the American hostages of Hamas. REMEMBER: He and his cabinet promised to bring home Americans &amp; friendlies from Afghanistan, too.  Hundred and thousands were ABANDONED. They’re still there, dodging the Taliban. @JoeBiden @SecBlinken	329688737
1712228730716770762	2023-10-11T22:08:35.000Z	Joe Biden says that he is working to bring Americans home from Israel.  Is this the same way that he brought Americans home from Afghanistan?	893792711488266240
1712226783607845301	2023-10-11T22:00:51.000Z	@MyAnonymousBosh @letsgohawksgpg @BreakingNews Apparently I did! 🤣 You’re fully indoctrinated with the Democrats Shitshow going on right now. Your pResident idiot Joementia told a mother of one of the 13 killed in Afghanistan that his son came home from Iraq in a flag draped coffin like her son did. His son died of cancer! https://t.co/GL3UwQSVfu	97130088
1712226629387276485	2023-10-11T22:00:14.000Z	Having had a son who was deployed to Afghanistan for two years, when my wife told me that he was coming home, we found out that he was making a stopover in Germany, we hopped on a plane to meet him there. We wanted him home as soon as possible.	1709903337657675777
1712226229003411744	2023-10-11T21:58:39.000Z	"@im_M0rd3kAi It’s a pedant. It’s spread out from central asia to Turkish lands, it even reached Afghanistan. And the closest origin of these are from ""Kings with dragons"", which are earrings by Tillia Tepe. <<newline>>You either wear it as a necklace or display it at your home, basically a charm thing"	1446392423131725824
1712225946193846319	2023-10-11T21:57:31.000Z	@friedman_yitz Sadly our government is useless and slow.  Cory Mills, congressman from FL is over there rescuing Americans AGAIN, as he did in Afghanistan.  Sad statement.  I'm glad you're home safe, we've got a prayer circle going for all the innocent people and for the IDF.	1695236794885742592
1712224681036537951	2023-10-11T21:52:30.000Z	@IanJaeger29 Biden should be locked in the war room with his incompetent cabinet &amp; come up with a plan to get Americans home &amp; pray it’s not like Afghanistan	1297936915325505536
1712223343313666433	2023-10-11T21:47:11.000Z	@friedman_yitz Are you surprised when they left all those people behind in Afghanistan good you got home.	1708211498076508161
1712223327492649348	2023-10-11T21:47:07.000Z	@57bearpaws57 @7Veritas4 1st thing I thought when Garland picked him<<newline>>Russia installed in 2016<<newline>>Doxed agents<<newline>><<newline>>Iran (warrant)<<newline>>Afghanistan pullout to hurt Biden<<newline>>Abandon Afghani friends<<newline>>Israel<<newline>><<newline>>Crimes against humanity<<newline>>Human rights agenda<<newline>>COVID mitigation<<newline>><<newline>>SA? &gt; backs X<<newline>>China\Taiwan?<<newline>><<newline>>https://t.co/gEs7HYKcHj	1604369498005544960
1712222130887414104	2023-10-11T21:42:22.000Z	@MattWallace888 LMAO - Just like Iraq, Kuwait, Afghanistan or Libya?! Have you ever seen a war or only on TV with the A-Team kicking ass for 1 hour? Seriously ignorant  prediction, it's gonna take months going house to house. You should go work for Putin who thought he could kick as in 48 hours. https://t.co/X0qCktPDk6	1585722103533211648
1712220521839096115	2023-10-11T21:35:58.000Z	@HereComesScotty @DonnyDeutsch Ukraine invasion happened under Biden, Hamas attack on Israel, under his watch, Afghanistan botched exit under his watch. <<newline>>Inflation all time high, open border crisis under his watch, gas price, home mortgage 8%. I can go on!	28891575
1712217870024008152	2023-10-11T21:25:26.000Z	@MSNBC Still waiting on him getting those stranded in Afghanistan home.	1604687157485899776
1712217645917835417	2023-10-11T21:24:32.000Z	@mmpadellan Can anybody answer this question how can we afford to get the 80 billion $ of brand new weapons to leave behind in Afghanistan but we can't afford to bring them home?  Worked out............................by Dementia Man. https://t.co/niqBpULebd	1037872197447114752
1712217551009157452	2023-10-11T21:24:10.000Z	@IanJaeger29 @RepMillsPress This is what this administration could be doing but they aren’t. He is to be admired but serving in the military it should be expected he would as others have in Afghanistan.  Military members have the true guts to carry this out. Well done and he is a hero. Be safe coming home	185315768
1712216625133310183	2023-10-11T21:20:29.000Z	@fhzadran Don’t forget, india helps so much to  Afghanistan in providing cricket facilities. There is a home ground for them in Delhi for your players only and other facilities too. No doubt they played good but India played much better 🇮🇳	2189456569
